H14,4,"['83000', '82673', '82673', '82073', '82073', '82402', '82402', '82216']",斗,"[254.41779418, 253.50209743, 253.50209743, 251.45788751, 251.45788751, 252.58062783, 252.58062783, 251.94346342]","[9.37505626, 10.16544339, 10.16544339, 8.58257816, 8.58257816, 7.24770528, 7.24770528, 5.24684013]",False,"[3.19, 4.39, 4.39, 5.15, 5.15, 5.48, 5.48, 5.22]"
H15,3,"['81641', '82037', '82037', '84500', '84500', '85355']",斛,"[250.16119601, 251.37365324, 251.37365324, 259.13216019, 259.13216019, 261.62866503]","[4.21981484, 1.02014536, 1.02014536, 1.21058377, 1.21058377, 4.14034239]",False,"[5.77, 6.02, 6.02, 5.89, 5.89, 4.34]"
H16,9,"['77655', '76127', '76127', '75695', '75695', '76267', '76267', '76952', '76952', '77512', '77512', '78159', '78159', '78493', '78493', '78459', '78459', '77655']",贯索,"[237.80807231, 233.23248309, 233.23248309, 231.95771631, 231.95771631, 233.67162293, 233.67162293, 235.68599269, 235.68599269, 237.39874182, 237.39874182, 239.39709121, 239.39709121, 240.36079431, 240.36079431, 240.26166247, 240.26166247, 237.80807231]","[35.65822638, 31.35915517, 31.35915517, 29.10549164, 29.10549164, 26.71491041, 26.71491041, 26.29551419, 26.29551419, 26.06854936, 26.06854936, 26.87802632, 26.87802632, 29.85107821, 29.85107821, 33.30538815, 33.30538815, 35.65822638]",False,"[4.79, 4.14, 4.14, 3.66, 3.66, 2.22, 2.22, 3.81, 3.81, 4.59, 4.59, 4.14, 4.14, 4.98, 4.98, 5.39, 5.39, 4.79]"
H17,6,"['83947', '81833', '81833', '80460', '80460', '78012', '78012', '75411', '75411', '73555', '73555', '71075']",七公,"[257.38867303, 250.72391068, 250.72391068, 246.35069083, 246.35069083, 238.94818797, 238.94818797, 231.12306762, 231.12306762, 225.48663804, 225.48663804, 218.01982421]","[40.77701519, 38.92246103, 38.92246103, 37.39407872, 37.39407872, 37.94676324, 37.94676324, 37.37696091, 37.37696091, 40.39063671, 40.39063671, 38.30788348]",False,"[5.07, 3.48, 3.48, 5.53, 5.53, 5.43, 5.43, 4.31, 4.31, 3.49, 3.49, 3.04]"
H18,8,"['87563', '87808', '87808', '85382', '85382', '84862', '84862', '83313', '83313', '83207', '83207', '81693', '81693', '80197', '80197', '80181']",天纪,"[268.32509092, 269.06324389, 269.06324389, 261.69235534, 261.69235534, 260.16447313, 260.16447313, 255.40149728, 255.40149728, 255.07252582, 255.07252582, 250.32282132, 250.32282132, 245.58925615, 245.58925615, 245.52454222]","[40.00783707, 37.25052158, 37.25052158, 34.69569698, 34.69569698, 32.47027246, 32.47027246, 33.56826922, 33.56826922, 30.92633926, 30.92633926, 31.60188695, 31.60188695, 33.79914473, 33.79914473, 30.89173424]",False,"[5.17, 3.86, 3.86, 5.94, 5.94, 5.38, 5.38, 5.27, 5.27, 3.92, 3.92, 2.81, 2.81, 5.2, 5.2, 4.86]"
H19,2,"['84380', '84606', '84606', '85112']",女床,"[258.76189282, 259.41785775, 259.41785775, 260.92072033]","[36.80915527, 37.29134328, 37.29134328, 37.14592396]",False,"[3.16, 4.64, 4.64, 4.15]"
01A,1,"['65474', '66249']",角宿,"[201.2983523, 203.673978]","[-11.16124491, -0.59593821]",True,"[0.98, 3.38]"
01B,1,"['65323', '66006']",平道,"[200.82877172, 202.99144179]","[-4.92438824, -6.25571065]",False,"[5.88, 4.68]"
01C,1,"['66936', '66200']",天田(角宿),"[205.76618427, 203.5329387]","[3.53807968, 3.65902506]",False,"[5.35, 4.92]"
01D,1,"['64238', '64238']",进贤,"[197.48755015, 197.48755015]","[-5.53892987, -5.53892987]",False,"[4.38, 4.38]"
01E,2,"['67480', '66763', '66763', '66727']",周鼎,"[207.42841642, 205.25982195, 205.25982195, 205.16874236]","[21.26406422, 22.49583157, 22.49583157, 19.955663]",False,"[4.92, 5.63, 5.63, 5.73]"
01F,1,"['66015', '64924']",天门,"[203.01194311, 199.60405]","[-18.72883645, -18.30861062]",False,"[6.01, 4.74]"
01G	1,['66400',,"'64962']",平,"[204.20212206, 199.7302224]","[-26.49523551, -23.17141246]",False,"[5.73, 2.99]"
01H,9,"['68282', '71352', '71352', '68933', '68933', '67457', '67457', '65109', '65109', '64408', '64408', '63972', '63972', '64332', '64332', '64557', '64557', '64348', '']",库楼,"[209.6698807, 218.87688163, 218.87688163, 211.67218608, 211.67218608, 207.36146356, 207.36146356, 200.15027321, 200.15027321, 198.01444495, 198.01444495, 196.64603079, 196.64603079, 197.78725433, 197.78725433, 198.49083299, 198.49083299, 197.84711464]","[-44.803531400000004, -42.15774562, -42.15774562, -36.36869575, -36.36869575, -34.45063035, -34.45063035, -36.71208109, -36.71208109, -37.80313606, -37.80313606, -41.58840727, -41.58840727, -42.23282785, -42.23282785, -43.13916095, -43.13916095, -43.36850529]",False,"[3.87, 2.33, 2.33, 2.06, 2.06, 4.19, 4.19, 2.75, 2.75, 4.85, 4.85, 5.59, 5.59, 5.78, 5.78, 6.16, 6.16, 5.24]"
01I,3,"['67464', '67472', '68245', '68862', '68862', '67464']",衡,"[207.3762392, 207.40419934, 209.56785278, 211.51160840000003, 211.51160840000003, 207.3762392]","[-41.68765971, -42.47368506, -42.10070526, -41.17958035, -41.17958035, -41.68765971]",False,"[3.41, 3.47, 3.83, 4.36, 4.36, 3.41]"
01J,1,"['64004', '66657']",南门,"[196.72776268, 204.97196962]","[-49.90621586, -53.46636269]",False,"[4.27, 2.29]"
01K,2,"['71860', '71536', '71536', '70931']",柱(角宿),"[220.48239101, 219.47187965, 219.47187965, 217.58746947]","[-47.38814127, -49.42575765, -49.42575765, -49.51892657]",False,"[2.3, 4.05, 4.05, 5.38]"
01L,2,"['70574', '70104', '70104', '69996']",柱(角宿),"[216.53431272, 215.17729569, 215.17729569, 214.85096972]","[-45.22138996, -45.186881400000004, -45.186881400000004, -46.05808391]",False,"[4.56, 4.78, 4.78, 3.55]"
01M,2,"['68523', '68002', '68002', '67663']",柱(角宿),"[210.43121648, 208.88514539, 208.88514539, 207.94679307]","[-45.60336989, -47.28826634, -47.28826634, -46.89863029]",False,"[4.34, 2.55, 2.55, 5.77]"
01N,2,"['70300', '70090', '70090', '68493']",柱(角宿),"[215.75940538, 215.13949709, 215.13949709, 210.32950276]","[-39.51176599, -37.88526711, -37.88526711, -40.22194466]",False,"[4.41, 4.05, 4.05, 6.12]"
01O,2,"['65936', '65535', '65535', '65593']",柱(角宿),"[202.76111861, 201.53182918, 201.53182918, 201.73384964]","[-39.40727983, -39.75496493, -39.75496493, -41.49756484]",False,"[3.9, 5.11, 5.11, 5.69]"
02A,3,"['69427', '69701', '69701', '70755', '69427', '69974']",亢宿,"[213.22392088, 214.00368717, 214.00368717, 217.05091806, 213.22392088, 214.77750771]","[-10.274044, -5.99952622, -5.99952622, -2.22795009, -10.274044, -13.37116634]",False,"[4.18, 4.07, 4.07, 4.81, 4.18, 4.52]"
02B,1,"['69673', '69673']",大角,"[213.91811403, 213.91811403]","[19.18726997, 19.18726997]",True,"[-0.05, -0.05]"
02C,6,"['71295', '70518', '70518', '69929', '69929', '69658', '69658', '69269', '69269', '68763', '68763', '67057']",折威,"[218.71132791, 216.37460988, 216.37460988, 214.65956766, 214.65956766, 213.85047098, 213.85047098, 212.71034788, 212.71034788, 211.11250791, 211.11250791, 206.12424684]","[-20.4393776, -19.96995233, -19.96995233, -18.71588164, -18.71588164, -18.20066197, -18.20066197, -16.30200362, -16.30200362, -14.97165584, -14.97165584, -16.17905873]",False,"[6.49, 6.63, 6.63, 5.86, 5.86, 5.53, 5.53, 4.93, 4.93, 6.35, 6.35, 5.55]"
02D,2,"['72125', '71762', '71762', '71795']",左摄提,"[221.31040511, 220.18150404, 220.18150404, 220.28716819]","[16.96440296, 16.4183013, 16.4183013, 13.72833113]",False,"[4.6, 4.49, 4.49, 3.78]"
02E,2,"['67927', '67275', '67275', '67459']",右摄提,"[208.67131750000001, 206.81681937, 206.81681937, 207.36957439]","[18.39858742, 17.45677436, 17.45677436, 15.79780583]",False,"[2.68, 4.5, 4.5, 4.05]"
02F,1,"['70469', '70306']",顿顽,"[216.20275252, 215.77461567]","[-24.80626639, -27.75373395]",False,"[5.34, 4.78]"
02G,1,"['69415', '68895']",阳门,"[213.19180466, 211.59278733]","[-27.26110002, -26.68201883]",False,"[5.07, 3.25]"
03A,3,"['72622', '74392', '74392', '76333', '76333', '74785']",氐宿,"[222.71990536, 228.05546736, 228.05546736, 233.88141398, 233.88141398, 229.25196591]","[-16.04161047, -19.79163143, -19.79163143, -14.78955365, -14.78955365, -9.38286694]",True,"[2.75, 4.54, 4.54, 3.91, 3.91, 2.61]"
03B,1,"['77516', '77516']",天乳,"[237.40527375, 237.40527375]","[-3.43014112, -3.43014112]",False,"[3.54, 3.54]"
03C,1,"['69879', '69879']",招摇,"[214.49923373, 214.49923373]","[35.50947085, 35.50947085]",False,"[4.8, 4.8]"
03D,2,"['72105', '71284', '71284', '71053']",梗河,"[221.24687869, 218.66954381, 218.66954381, 217.95774098]","[27.07417383, 29.74480735, 29.74480735, 30.37114497]",False,"[2.35, 4.47, 4.47, 3.57]"
03E,2,"['72659', '71115', '71115', '70602']",帝席,"[222.84701756, 218.13592482, 218.13592482, 216.61420112]","[19.10063329, 22.25996072, 22.25996072, 19.2268349]",False,"[4.54, 5.91, 5.91, 5.4]"
03F,6,"['70027', '69829', '69829', '69585', '69585', '69536', '69536', '69612', '69612', '69989', '69989', '70027']",亢池,"[214.93883677, 214.36851090000002, 214.36851090000002, 213.6485965, 213.6485965, 213.52221581, 213.52221581, 213.71192715, 213.71192715, 214.81757038, 214.81757038, 214.93883677]","[16.30680118, 15.26336094, 15.26336094, 13.97525489, 13.97525489, 12.95957667, 12.95957667, 10.101009699999999, 10.101009699999999, 13.00437724, 13.00437724, 16.30680118]",False,"[4.84, 5.84, 5.84, 6.45, 6.45, 5.53, 5.53, 5.29, 5.29, 5.41, 5.41, 4.84]"
03G,2,"['73714', '73184', '73184', '72929']",阵车,"[226.01775793, 224.36396501, 224.36396501, 223.58390099999997]","[-25.28185602, -21.411280899999998, -21.411280899999998, -24.64213517]",False,"[3.25, 5.72, 5.72, 5.27]"
03H,2,"['74395', '74006', '74006', '72290']",车骑,"[228.07167982, 226.85805467, 226.85805467, 221.75546088]","[-52.09907465, -49.08863539, -49.08863539, -52.38331777]",False,"[3.41, 5.77, 5.77, 5.22]"
03I,1,"['76470', '76742']",天辐,"[234.25607748, 235.07043893]","[-28.13507099, -23.81805841]",False,"[3.6, 4.97]"
03J,1,"['74376', '74376']",骑阵将军,"[227.98400434, 227.98400434]","[-48.73770212, -48.73770212]",False,"[3.88, 3.88]"
03K,2,"['73559', '72959', '72959', '72010']",骑官,"[225.49208900000002, 223.65800269999997, 223.65800269999997, 220.91451458]","[-34.35881656, -33.30056091, -33.30056091, -35.17322549]",False,"[6.21, 5.85, 5.85, 4.06]"
03L,2,"['74604', '74857', '74857', '73937']",骑官,"[228.6555245, 229.45768699, 229.45768699, 226.63838694]","[-31.51912564, -30.14866233, -30.14866233, -30.91841299]",False,"[4.91, 4.35, 4.35, 5.97]"
03M,2,"['72800', '72432', '72432', '71865']",骑官,"[223.21287023, 222.15857155, 222.15857155, 220.49005323]","[-37.80311642, -36.63458507, -36.63458507, -37.79342394]",False,"[5.02, 5.89, 5.89, 4.01]"
03N,2,"['75177', '75304', '75304', '75647']",骑官,"[230.45181856, 230.78901374, 230.78901374, 231.82560314]","[-36.26116729, -36.85843627, -36.85843627, -36.76750151]",False,"[3.57, 4.54, 4.54, 5.46]"
03O,2,"['75501', '75141', '75141', '76297']",骑官,"[231.33438516, 230.34306833, 230.34306833, 233.78525156]","[-38.7335881, -40.64745946, -40.64745946, -41.16669497]",False,"[4.6, 3.22, 3.22, 2.8]"
03P,2,"['73334', '73273', '73273', '72683']",骑官,"[224.79041254, 224.63314193, 224.63314193, 222.9096805]","[-42.10414199, -43.13386699, -43.13386699, -43.57529383]",False,"[3.13, 2.68, 2.68, 4.32]"
03Q,2,"['75264', '74117', '74117', '73807']",骑官,"[230.67036465, 227.21095653, 227.21095653, 226.27960699]","[-44.68957314, -45.27979406, -45.27979406, -47.05119386]",False,"[3.37, 4.07, 4.07, 3.91]"
03R,2,"['75828', '74911', '74911', '75206']",骑官,"[232.35115072, 229.63353586, 229.63353586, 230.53497528]","[-46.7326907, -47.87519201, -47.87519201, -47.92746963]",False,"[5.26, 4.27, 4.27, 4.99]"
03S,2,"['76552', '76829', '76829', '76371']",骑官,"[234.51384287, 235.29798226, 235.29798226, 233.97193752]","[-42.56748493, -44.66055926, -44.66055926, -44.95833688]",False,"[4.34, 4.64, 4.64, 4.55]"
04A,4,"['78820', '78401', '78401', '78265', '78265', '78104', '', '78933', '78820']",房宿,"[241.35931206, 240.08338225, 240.08338225, 239.71300283, 239.71300283, 239.22119438, 241.70180197, 241.35931206]","[-19.80539286, -22.62162024, -22.62162024, -26.1140428, -26.1140428, -29.21401221, -20.66913479, -19.80539286]",True,"[2.56, 2.29, 2.29, 2.89, 2.89, 3.87, 3.93, 2.56]"
04B,1,"['78933', '78990']",钩钤(附房宿),"[241.70180197, 241.85125058]","[-20.66913479, -20.868654100000004]",False,"[3.93, 4.31]"
04C,1,"['79374', '79374']",键闭,"[242.99891879, 242.99891879]","[-19.46064684, -19.46064684]",False,"[4.0, 4.0]"
04D,2,"['80343', '80569', '80569', '80894']",罚,"[246.02582204, 246.75599294, 246.75599294, 247.78497886]","[-20.03721137, -18.45619698, -18.45619698, -16.61264015]",False,"[4.48, 4.22, 4.22, 4.29]"
04E	3,['81724',,"'80975', '80975', '80473', '80473', '80815']",东咸,"[250.39331786, 248.03411079, 248.03411079, 246.39633811, 246.39633811, 247.55199128]","[-17.74216462, -21.46647783, -21.46647783, -23.44711764, -23.44711764, -25.11515935]",False,"[4.91, 4.45, 4.45, 4.57, 4.57, 4.79]"
04F,3,"['78727', '78207', '78207', '77853', '77853', '77060']",西咸,"[nan, 239.54740116, 239.54740116, 238.45615438, 238.45615438, 236.01841829]","[nan, -14.27931773, -14.27931773, -16.7296223, -16.7296223, -15.67267949]",False,"[4.16, 4.95, 4.95, 4.13, 4.13, 5.41]"
04G,1,"['77840', '77840']",日,"[238.40303498, 238.40303498]","[-25.32708018, -25.32708018]",False,"[4.59, 4.59]"
04H,1,"['78918', '77634']",从官(房宿),"[241.64815129, 237.73975730000004]","[-36.80221297, -33.62710488]",False,"[4.22, 3.97]"
05A,2,"['80112', '80763', '80763', '81266']",心宿,"[245.29717718, 247.35194804, 247.35194804, 248.97066423]","[-25.59275259, -26.43194608, -26.43194608, -28.21596156]",True,"[2.9, 1.06, 1.06, 2.82]"
05B,12,"['80337', '81304', '80337', '80911', '79320', '78384', '79320', '78323', '80212', '79653', '80212', '80582', '80945', '81305', '80945', '81972', '80337', '79320', '79320', '80212', '80212', '80945', '80945', '80337']",积卒,"[246.00514651, 249.09358718, 246.00514651, 247.84558957, 242.82403118, 240.03058543, 242.82403118, 239.87623269, 245.62114131, 243.81394732, 245.62114131, 246.79603256, 247.92404718, 249.09402476, 247.92404718, 251.17750890000002, 246.00514651, 242.82403118, 242.82403118, 245.62114131, 245.62114131, 247.92404718, 247.92404718, 246.00514651]","[-39.19298857, -35.25535553, -39.19298857, -34.70432087, -41.11949816, -38.39664079, -41.11949816, -41.74439602, -43.91202357, -47.37190984, -43.91202357, -47.5547359, -41.81714208, -42.85885401, -41.81714208, -40.83962254, -39.19298857, -41.11949816, -41.11949816, -43.91202357, -43.91202357, -41.81714208, -41.81714208, -39.19298857]",False,"[5.37, 4.18, 5.37, 4.24, 5.86, 3.42, 5.86, 4.99, 5.89, 5.13, 5.89, 4.46, 5.31, 5.46, 5.31, 5.64, 5.37, 5.86, 5.86, 5.89, 5.89, 5.31, 5.31, 5.37]"
06A,9,"['82396', '82514', '82514', '82671', '82671', '84143', '84143', '86228', '86228', '87073', '87073', '86670', '86670', '85927', '86670', '85696', '82514', '82545']",尾宿,"[252.54268738, 252.96766195, 252.96766195, 253.49886366, 253.49886366, 258.038233, 258.038233, 264.32969072, 264.32969072, 266.89617137, 266.89617137, 265.62199908, 265.62199908, 263.40219373, 265.62199908, 262.69099501, 252.96766195, 253.08397295]","[-34.29260982, -38.04732717, -38.04732717, -42.36201968, -42.36201968, -43.23849039, -43.23849039, -42.99782155, -42.99782155, -40.12698197, -40.12698197, -39.02992092, -39.02992092, -37.10374835, -39.02992092, -37.29574016, -38.04732717, -38.01747781]",True,"[2.29, 3.0, 3.0, 4.7, 4.7, 3.32, 3.32, 1.86, 1.86, 2.99, 2.99, 2.39, 2.39, 1.62, 2.39, 2.7, 3.0, 3.56]"
06B,1,"['82545', '82545']",神宫(附房宿),"[253.08397295, 253.08397295]","[-38.01747781, -38.01747781]",False,"[3.56, 3.56]"
06C	4,['84720',,"'86092', '86092', '86486', '86486', '85792', '85792', '84105']",龟,"[259.76230946, 263.91504719, 263.91504719, 265.09888468, 265.09888468, 262.96050661, 262.96050661, 257.91114525]","[-46.6365001, -46.50559076, -46.50559076, -49.41515481, -49.41515481, -49.87598159, -49.87598159, -48.87338828]",False,"[5.47, 4.56, 4.56, 4.76, 4.76, 2.84, 2.84, 5.94]"
06D,3,"['85755', '85340', '85340', '84970', '84970', '84405']",天江,"[262.85396193, 261.59257241, 261.59257241, 260.50243371, 260.50243371, 258.83869698]","[-23.96258036, -24.17502346, -24.17502346, -24.99948797, -24.99948797, -26.60004896]",False,"[4.78, 4.16, 4.16, 3.27, 3.27, 4.33]"
06E,1,"['87261', '87261']",傅说,"[267.4643802, 267.4643802]","[-37.04337105, -37.04337105]",False,"[3.19, 3.19]"
06F,1,"['87616', '87616']",鱼,"[268.47821519, 268.47821519]","[-34.75270986, -34.75270986]",False,"[6.0, 6.0]"
07A,3,"['88635', '89931', '89931', '90185', '90185', '89642']",箕宿,"[271.45218586, 275.24842337, 275.24842337, 276.04310967, 276.04310967, 274.40720489999995]","[-30.42365007, -29.82803914, -29.82803914, -34.3843146, -34.3843146, -36.76128103]",True,"[2.98, 2.72, 2.72, 1.79, 1.79, 3.1]"
07B,2,"['90842', '90422', '90422', '90568']",杵(箕宿),"[277.98426606, 276.74345947, 276.74345947, 277.20723319]","[-43.50736445, -45.96832919, -45.96832919, -49.07003097]",False,"[5.71, 3.49, 3.49, 4.1]"
07C	1,['88550',,"'88550']",糠,"[271.20995733, 271.20995733]","[-35.90136032, -35.90136032]",False,"[5.98, 5.98]"
08A,5,"['89341', '90496', '90496', '92041', '92041', '92855', '92855', '93864', '93864', '93506']",斗宿,"[273.44086963, 276.99278955, 276.99278955, 281.41397083, 281.41397083, 283.81631956, 283.81631956, 286.73517629, 286.73517629, 285.65301428]","[-21.05883031, -25.42124732, -25.42124732, -26.9907794, -26.9907794, -26.29659428, -26.29659428, -27.66981416, -27.66981416, -29.88011429]",True,"[3.84, 2.82, 2.82, 3.17, 3.17, 2.05, 2.05, 3.32, 3.32, 2.6]"
08B,5,"['93085', '93683', '93683', '94141', '94141', '94820', '94820', '95168', '95168', '95176']",建,"[284.43241556, 286.17055765, 286.17055765, 287.44097404, 287.44097404, 289.40868994, 289.40868994, 290.41823037, 290.41823037, 290.43175842]","[-21.10662433, -21.74135451, -21.74135451, -21.02352534, -21.02352534, -18.95288215, -18.95288215, -17.84725155, -17.84725155, -15.95500233]",False,"[3.52, 3.76, 3.76, 2.88, 2.88, 4.88, 4.88, 3.92, 3.92, 4.52]"
08C,8,"['93580', '94149', '94149', '93805', '93805', '93526', '93526', '93429', '93429', '93026', '93026', '92488', '92488', '91726', '91726', '91117']",天弁,"[285.88432906, 287.46497041, 287.46497041, 286.56229139, 286.56229139, 285.72704960000004, 285.72704960000004, 285.42017236, 285.42017236, 284.26514217, 284.26514217, 282.74377104, 282.74377104, 280.56842553, 280.56842553, 278.80182442]","[1.81893472, -0.42809819, -0.42809819, -4.88233456, -4.88233456, -3.69900363, -3.69900363, -5.73901832, -5.73901832, -5.84621426, -5.84621426, -9.77410171, -9.77410171, -9.05255357, -9.05255357, -8.24330819]",False,"[5.82, 6.34, 6.34, 3.43, 3.43, 5.4, 5.4, 4.02, 4.02, 4.83, 4.83, 5.82, 5.82, 4.7, 4.7, 3.85]"
08D,14,"['94114', '93825', '93825', '93174', '93174', '92989', '92989', '91875', '91875', '90968', '90968', '90887', '90887', '90982', '90982', '91494', '91494', '92308', '92308', '92953', '92953', '93542', '93542', '94005', '94005', '94160', '94160', '94114']",鳖,"[287.36782635, 286.60433158, 286.60433158, 284.68114151, 284.68114151, 284.16871114, 284.16871114, 280.94558795, 280.94558795, 278.34638866, 278.34638866, 278.08877815, 278.08877815, 278.37566714, 278.37566714, 279.89660339, 279.89660339, 282.21029394, 282.21029394, 284.07071918, 284.07071918, 285.77846922, 285.77846922, 287.08722077, 287.08722077, 287.50730185, 287.50730185, 287.36782635]","[-37.90423953, -37.06275714, -37.06275714, -37.10708855, -37.10708855, -37.34318339, -37.34318339, -38.32331062, -38.32331062, -38.72593259, -38.72593259, -39.70390941, -39.70390941, -42.31245871, -42.31245871, -43.18577561, -43.18577561, -43.67999681, -43.67999681, -42.71060161, -42.71060161, -42.09499443, -42.09499443, -40.4966376, -40.4966376, -39.34070677, -39.34070677, -37.90423953]",False,"[4.11, 4.23, 4.23, 4.83, 4.83, 5.36, 5.36, 5.11, 5.11, 5.67, 5.67, 5.16, 5.16, 4.62, 4.62, 5.42, 5.42, 5.46, 5.46, 5.35, 5.35, 4.74, 4.74, 4.57, 4.57, 4.1, 4.1, 4.11]"
08E,1,"['96950', '97783']",天鸡,"[295.6295525, 298.05002110000004]","[-16.12397392, -19.04486185]",False,"[5.06, 5.88]"
08F,8,"['88012', '87836', '87836', '87706', '87706', '88116', '88116', '89153', '89153', '89980', '89980', '89678', '89678', '88839', '88839', '88012']",天籥,"[269.66270935, 269.17424596, 269.17424596, 268.72517769, 268.72517769, 269.94815306, 269.94815306, 272.93053328, 272.93053328, 275.38068395, 275.38068395, 274.51328312, 274.51328312, 272.02067917, 272.02067917, 269.66270935]","[-28.75907603, -28.065349400000002, -28.065349400000002, -24.88708859, -24.88708859, -23.81601126, -23.81601126, -23.70116777, -23.70116777, -24.91527108, -24.91527108, -27.04263452, -27.04263452, -28.45701627, -28.45701627, -28.75907603]",False,"[5.99, 5.76, 5.76, 6.18, 6.18, 4.74, 4.74, 4.96, 4.96, 6.19, 6.19, 4.66, 4.66, 4.55, 4.55, 5.99]"
08G,1,"['96465', '95477']",狗,"[294.17662107, 291.31854426]","[-24.88356664, -24.50844892]",False,"[4.59, 5.02]"
08H,4,"['98066', '98353', '98353', '98688', '98688', '98162', '98162', '98066']",狗国,"[298.95927101, 299.7382347, 299.7382347, 300.66441367, 300.66441367, 299.23677038, 299.23677038, 298.95927101]","[-26.29968718, -26.19582739, -26.19582739, -27.70987972, -27.70987972, -27.1698625, -27.1698625, -26.29968718]",False,"[4.7, 4.84, 4.84, 4.43, 4.43, 4.54, 4.54, 4.7]"
08I,10,"['97067', '96234', '96234', '95823', '95823', '96721', '96721', '98032', '98032', '97749', '97749', '97067', '98412', '97749', '94986', '96234', '95823', '95241', '98512', '98032']",天渊,"[295.90673775, 293.53534254, 293.53534254, 292.34904557, 292.34904557, 294.92415705, 294.92415705, 298.81532954, 298.81532954, 297.96079231, 297.96079231, 295.90673775, 299.93405965, 297.96079231, 289.91662081, 293.53534254, 292.34904557, 290.65952718, 300.20134846, 298.81532954]","[-37.53872252, -40.03463308, -40.03463308, -43.44491571, -43.44491571, -45.27856526, -45.27856526, -41.8684135, -41.8684135, -39.87433805, -39.87433805, -37.53872252, -35.27624433, -39.87433805, -35.42142487, -40.03463308, -43.44491571, -44.45891013, -45.1129325, -41.8684135]",False,"[6.14, 5.89, 5.89, 5.7, 5.7, 6.24, 6.24, 4.12, 4.12, 5.32, 5.32, 6.14, 4.37, 5.32, 5.59, 5.89, 5.7, 3.96, 5.8, 4.12]"
08J,1,"['90763', '90763']",农丈人,"[277.77018839, 277.77018839]","[-32.9890014, -32.9890014]",False,"[5.37, 5.37]"
09A,6,"['100345', '100881', '100881', '101123', '101123', '101027', '101027', '100345', '100345', '100310', '100345', '100064']",牛宿,"[305.25269347, 306.83001454, 306.83001454, 307.47454931, 307.47454931, 307.21509857, 307.21509857, 305.25269347, 305.25269347, 305.16586145, 305.25269347, 304.51341030000003]","[-14.78140119, -18.21169433, -18.21169433, -18.58298474, -18.58298474, -17.81366828, -17.81366828, -14.78140119, -14.78140119, -12.75904403, -14.78140119, -12.54485877]",True,"[3.05, 5.08, 5.08, 5.94, 5.94, 4.77, 4.77, 3.05, 3.05, 4.77, 3.05, 3.58]"
09B,8,"['100195', '100062', '100062', '99825', '101090', '101384', '101384', '100738', '101997', '102094', '102094', '102092', '102094', '101384', '101384', '100062']",天田(牛宿),"[304.84833016, 304.50573017, 304.50573017, 303.8190747, 307.38056519, 308.21813716, 308.21813716, 306.36175161, 310.04765218, 310.35106663, 310.35106663, 310.34826007, 310.35106663, 308.21813716, 308.21813716, 304.50573017]","[-19.1185068, -21.80990013, -21.80990013, -27.03253576, -22.39149166, -24.94372528, -24.94372528, -28.66327932, -23.77498736, -25.99985039, -25.99985039, -31.59814237, -25.99985039, -24.94372528, -24.94372528, -21.80990013]",False,"[5.28, 5.86, 5.86, 5.73, 6.13, 6.35, 6.35, 5.86, 6.36, 6.29, 6.29, 5.75, 6.29, 6.35, 6.35, 5.86]"
09C,8,"['101772', '102790', '102790', '101477', '102790', '105685', '105685', '105334', '105685', '105425', '105685', '107649', '106429', '107649', '107649', '107409']",九坎,"[309.39162365, 312.3705384, 312.3705384, 308.47942959, 312.3705384, 321.08667854, 321.08667854, 320.03951149, 321.08667854, 320.31917813, 321.08667854, 327.06503724, 323.348054, 327.06503724, 327.06503724, 326.32779480000005]","[-47.29166239, -46.22689249, -46.22689249, -44.51596141, -46.22689249, -46.61467113, -46.61467113, -45.02189994, -46.61467113, -49.93785461, -46.61467113, -47.3028979, -44.8486946, -47.3028979, -47.3028979, -49.498876700000004]",False,"[3.11, 4.9, 4.9, 5.12, 4.9, 6.3, 6.3, 6.15, 6.3, 6.4, 6.3, 5.57, 5.57, 5.57, 5.57, 6.46]"
09D,2,"['98036', '97649', '97649', '97278']",河鼓,"[298.82819233, 297.6945086, 297.6945086, 296.56487567]","[6.40793334, 8.86738491, 8.86738491, 10.61326869]",False,"[3.71, 0.76, 0.76, 2.72]"
09E,2,"['91919', '91262', '91262', '91971']",织女,"[281.08473883, 279.23410832, 279.23410832, 281.19306613]","[39.66997686, 38.78299311, 38.78299311, 37.60505025]",False,"[4.67, 0.03, 0.03, 4.34]"
09F,8,"['98754', '98234', '98234', '97365', '97365', '98337', '98337', '98920', '98920', '99352', '99352', '100276', '100276', '99742', '99742', '100256']",左旗,"[300.875053, 299.43932749, 299.43932749, 296.84693842, 296.84693842, 299.68911516, 299.68911516, 301.28947757, 301.28947757, 302.48587588, 302.48587588, 305.0891524, 305.0891524, 303.56910667, 303.56910667, 305.00079669999997]","[16.03127337, 16.78911537, 16.78911537, 18.53425912, 18.53425912, 19.49209287, 19.49209287, 19.99087704, 19.99087704, 20.9147888, 20.9147888, 17.79300261, 17.79300261, 15.19746767, 15.19746767, 13.54810109]",False,"[5.73, 5.54, 5.54, 3.68, 3.68, 3.51, 3.51, 5.09, 5.09, 6.51, 6.51, 5.82, 5.82, 4.94, 4.94, 5.96]"
